WH,天津市东丽经济开发区六经路3号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.118,0.1083,0.05,,957
WH,吉林省辽源市经开区财富大路1216号,富奥汽车零部件股份有限公司泵业分公司,0.08075,0.08075,0.05,,2058
WH,天津市经济技术开发区黄海二街5号,富士通天国际贸易(天津）有限公司,0.095,0.095,0.05,,1200
WH,山东省青岛市四方区大沙路17号,固恩治(青岛)工程橡胶有限公司,0.117619048,0.1083,0.05,,1125
WH,承诺制造地址：山东省青岛市经济技术开发区团结路2877号中德生态园,固恩治(青岛)工程橡胶有限公司,0.117619048,0.1083,0.05,,1125
WH,广东省东莞市东坑镇坑美工业园23号,冠瑞贸易(上海)有限公司,0.117619048,0.1083,0.05,,1044
WH,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.195,0.108,0.05,,998
WH,广东省广州市花都区花都汽车城东风大道江北路4号 ,广州市金钟汽车零件制造有限公司,0.117619048,0.1083,0.05,,969
WH,广东省广州市永和经济开发区禾丰一街8号,广州曙光制动器有限公司,0.311,0.284,0.05,,995
WH,广东省惠州市大亚湾经济技术开发区西区石化大道西30号,广州住友商事有限公司,0.368,0.281,0.05,,1059
WH,辽宁省铁岭市银州区官台工业园区腾龙大道1号,瀚德 (中国) 汽车密封系统有限公司铁岭分公司,0.08075,0.08075,0.05,,1902
WH,河南省南阳市内乡县湍东镇工业园区郦都大道东206号,河南省西峡汽车水泵股份有限公司,0.2,0.144,0.05,,505
WH,山东省青岛市经济技术开发区通河路269号,辉门迪瓦（青岛）汽车零部件有限公司,0.117619048,0.1083,0.05,,1100
WH,山东省青岛市经济技术开发区江山中路14号,辉门东西(青岛)活塞有限公司,0.135141892,0.124,0.05,,1097
WH,广东省惠州市仲恺高新区和畅五路西103号,惠州市德赛西威汽车电子股份有限公司,0.117619048,0.1083,0.05,,1010
WH,吉林省长春市高新区超然街2555号,吉林大华机械制造有限公司,0.08075,0.08075,0.05,,2135
WH,江苏省张家港市凤凰镇凤凰大道6号,江苏现代威亚有限公司,0.118,0.1083,0.05,,783
WH,辽宁省大连市经济技术开发区湾达路10号,利优比压铸（大连）有限公司,0.109,0.109,0.05,,1523
WH,陕西省西安市高新区上林苑三路普洛斯物流园A-3 ,联合汽车电子有限公司,0.124,0.124,0.05,,777
WH,安徽省马鞍山市金家庄区化工路1号,马鞍山联洪合成材料有限公司,0.144,0.144,0.05,,589
WH,山东省青岛市城阳区上马街道向阳村1482号,马勒贝洱热系统(青岛)有限公司,0.117619048,0.1083,0.05,,1140
WH,天津市武清区泉旺路15号,马勒东炫滤清器（天津）有限公司,0.095,0.095,0.05,,1190
WH,辽宁省营口市渤海大街西103号,马勒发动机零部件(营口)有限公司,0.08075,0.08075,0.05,,1751
WH,辽宁省营口市站前区大庆路49号,马勒发动机零部件(营口)有限公司,0.08075,0.08075,0.05,,1751
WH,辽宁省沈阳市经济技术开发区开发22号路190号,慕贝尔汽车部件(沈阳)有限公司,0.081,0.081,0.05,,1802
WH,辽宁省沈阳市沈阳经济技术开发区22号路190号,慕贝尔汽车部件（太仓）有限公司,0.081,0.081,0.05,,1802
WH,浙江省宁波市高新区聚贤路1266号,宁波均胜汽车电子股份有限公司,0.118,0.1083,0.05,,940
WH,浙江省宁波市高新区聚贤路1266号,宁波普瑞均胜汽车电子有限公司,0.118,0.1083,0.05,,940
WH,山东省平度市同和工业园同康路29号,青岛大同体系汽车配件有限公司,0.117619048,0.1083,0.05,,1173
WH,山东省青岛市黄岛区峄山路297号,青岛帝倜阿尔汽车配件有限公司,0.117619048,0.108571429,0.05,,1067
WH,山东省平度市同和工业园同康东路1号,青岛东亚精密工业有限公司,0.244285714,0.244285714,0.05,,1180
WH,山东省青岛市城阳区夏庄街道中黄埠工业园华夏路11号东100米,青岛华涛汽车模具有限公司,0.117619048,0.1083,0.05,,1140
WH,山东省曲阜市经济开发区天博工业园,曲阜天博汽车零部件制造有限公司,0.118,0.108,0.05,,822
WH,河北省廊坊市三河燕郊经济开发区潮白大街5号,三河因派克汽车部件有限公司,0.116,0.116,0.05,,1238
WH,山东省莱阳市龙门西路57号,山东莱阳市昌誉密封产品有限公司,0.244285714,0.244285714,0.05,,1220
WH,山东省烟台市福山区永福园路880号,上海爱斯达克汽车空调系统有限公司,0.117619048,0.108571429,0.05,,1298
WH,山东省烟台市福山区永达街1029号,上海爱斯达克汽车空调系统有限公司,0.117619048,0.108571429,0.05,,1298
WH,山东省烟台市福山区永达街970号,上海交运集团股份有限公司,0.244285714,0.244285714,0.05,,1220
WH,山东省烟台市福山区福新路90号,上海皮尔博格有色零部件有限公司烟台福山分公司,0.244285714,0.244285714,0.05,,1310
WH,山东省烟台市福山区凤凰山路210号,昆山达亚汽车零部件有限公司,0.244285714,0.244285714,0.05,,1250
WH,辽宁省沈阳市经济技术开发区10号街12号,沈阳金杯广振汽车部件有限公司,0.081,0.081,0.05,,1815
WH,辽宁省沈阳市经济技术开发区浑河十三街二号,沈阳瑞博精密部件有限公司,0.08075,0.08075,0.05,,1870
WH,山东省烟台市福山高科工业园区永达街886号,矢崎（中国）投资有限公司,0.117619048,0.108571429,0.05,,1298
WH,辽宁省大连市甘井子区虹港路300号,松下电器机电（中国）有限公司,0.109,0.109,0.05,,1470
WH,天津市滨海新区大港中塘镇葛万路西1437号,天津市大港胶管有限公司,0.095,0.095,0.05,,1160
WH,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.095,0.095,0.05,,1256
WH,山东省青岛市经济技术开发区渭河路917号,威伯科汽车控制系统（中国）有限公司,0.244285714,0.244285714,0.05,,1100
WH,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.117619048,0.108571429,0.05,,1276
WH,山东省烟台市莱山区盛泉东路2号,烟台安国特紧固件有限公司,0.244285714,0.244285714,0.05,,1320
WH,新地址：山东省烟台市中山街8号,烟台乐星汽车部件有限公司,0.117619048,0.108571429,0.05,,1307
WH,山东烟台市芝罘区新桥西路15号,烟台三环锁业集团有限公司,0.118,0.1083,0.05,,1300
WH,山东省烟台市福山区英特尔大道18号,烟台神通汽车部件有限公司,0.118,0.108,0.05,,1301
WH,山东省烟台市福山高新区祥福街57号,烟台正海合泰科技股份有限公司,0.117619048,0.1083,0.05,,1328
WH,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.17195,0.17195,0.05,,787
WH,浙江省富阳市富春街道公园西路1181号,浙江金固股份有限公司,0.118,0.1083,0.05,,748
WH,浙江省台州市仙居福应街道杨府现代工业区兴业路8号,浙江仙通橡塑股份有限公司,0.118,0.1083,0.05,,828
WH,重庆市北部新区云瑞街6号,重庆海德世拉索系统(集团)有限公司,0.117619048,0.1083,0.05,,884
WH,（新地址，至NSIII距离）：辽宁省沈阳市大东区轩畅路8号,富诚汽车零部件沈阳有限公司,0.08075,0.08075,0.05,,1836
WH,（新地址，至NSIII距离）：辽宁省沈阳市大东区轩畅路8号,宁波富诚汽车饰件有限公司,0.08075,0.08075,0.05,,1836
WH,辽宁省沈阳市经济技术开发区10号街12号,昆山广振汽车部件有限公司,0.081,0.081,0.05,,1815
WH,山东省烟台市福山区永达街970号,上海交运汽车动力系统有限公司,0.244285714,0.244285714,0.05,,1220
WH,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,山东省烟台市福山区英特尔大道18号,宁波神通模塑有限公司,0.118,0.108,0.05,,1301
WH,山东省烟台市福山区永达街1029号,上海爱斯达克汽车空调系统有限公司烟台分公司,0.117619048,0.108571429,0.05,,1298
WH,四川省成都市成双大道南段999号,成都盛帮密封件股份有限公司,0.117619048,0.1083,0.05,,1155
